ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,Sessions,TotalUsers,NewUsers,Pageviews
2024,41,2024-10-07,./members/,SEO,MOBILE,6947,5495,408,33541
2024,41,2024-10-07,./members/,SEO,NON-MOBILE,17242,13996,462,134003
2024,41,2024-10-07,./members/,Undefined,MOBILE,1126,957,187,5168
2024,41,2024-10-07,./members/,Undefined,NON-MOBILE,1982,1786,75,15157
2024,41,2024-10-07,.Home,Direct,MOBILE,53785,47536,27570,342593
2024,41,2024-10-07,.Home,Direct,NON-MOBILE,27307,24129,11054,234991
2024,41,2024-10-07,.Home,Other,MOBILE,5362,4577,1588,37533
2024,41,2024-10-07,.Home,Other,NON-MOBILE,4524,3742,575,48803
2024,41,2024-10-07,.Home,Paid,MOBILE,32251,28801,16657,206279
2024,41,2024-10-07,.Home,Paid,NON-MOBILE,23660,21615,10000,204487
2024,41,2024-10-07,.Home,SEO,MOBILE,11433,9633,3761,81108
2024,41,2024-10-07,.Home,SEO,NON-MOBILE,16025,14096,5260,160924
2024,41,2024-10-07,.Home,Undefined,MOBILE,1545,1370,704,10365
2024,41,2024-10-07,.Home,Undefined,NON-MOBILE,1154,1044,366,13121
2024,41,2024-10-07,.LYP,Direct,MOBILE,2607,2360,1791,10537
2024,41,2024-10-07,.LYP,Direct,NON-MOBILE,865,802,397,7150
2024,41,2024-10-07,.LYP,Other,MOBILE,1282,1246,925,2565
2024,41,2024-10-07,.LYP,Other,NON-MOBILE,343,324,160,2526
2024,41,2024-10-07,.LYP,Paid,MOBILE,30156,28501,22358,139068
2024,41,2024-10-07,.LYP,Paid,NON-MOBILE,23309,22292,13913,226490
2024,41,2024-10-07,.LYP,SEO,MOBILE,283,233,30,1278
2024,41,2024-10-07,.LYP,SEO,NON-MOBILE,294,270,13,2774
2024,41,2024-10-07,.LYP,Undefined,MOBILE,498,466,354,2294
2024,41,2024-10-07,.LYP,Undefined,NON-MOBILE,366,349,196,3330
2024,41,2024-10-07,.LYP Payment,Direct,MOBILE,280,236,67,453
2024,41,2024-10-07,.LYP Payment,Direct,NON-MOBILE,103,81,14,683
2024,41,2024-10-07,.LYP Payment,Other,MOBILE,191,170,66,877
2024,41,2024-10-07,.LYP Payment,Other,NON-MOBILE,128,125,57,849
2024,41,2024-10-07,.LYP Payment,Paid,MOBILE,298,260,23,558
2024,41,2024-10-07,.LYP Payment,Paid,NON-MOBILE,193,178,8,1089
2024,41,2024-10-07,.LYP Payment,SEO,MOBILE,45,38,1,194
2024,41,2024-10-07,.LYP Payment,SEO,NON-MOBILE,75,65,1,347
2024,41,2024-10-07,.LYP Payment,Undefined,MOBILE,27,24,4,108
2024,41,2024-10-07,.LYP Payment,Undefined,NON-MOBILE,7,7,1,46
2024,41,2024-10-07,.Other,Direct,MOBILE,17022,16124,6105,22924
2024,41,2024-10-07,.Other,Direct,NON-MOBILE,14366,13523,1510,23775
2024,41,2024-10-07,.Other,Other,MOBILE,3491,3210,1521,6793
2024,41,2024-10-07,.Other,Other,NON-MOBILE,6339,5493,807,202777
2024,41,2024-10-07,.Other,Paid,MOBILE,8040,7619,804,14783
2024,41,2024-10-07,.Other,Paid,NON-MOBILE,17546,16393,594,29204
2024,41,2024-10-07,.Other,SEO,MOBILE,5555,5118,1900,20968
2024,41,2024-10-07,.Other,SEO,NON-MOBILE,11128,10369,1451,55390
2024,41,2024-10-07,.Other,Undefined,MOBILE,718,685,139,1113
2024,41,2024-10-07,.Other,Undefined,NON-MOBILE,1064,1026,69,4083
2024,41,2024-10-07,.Property,Direct,MOBILE,37640,27490,17537,74682
2024,41,2024-10-07,.Property,Direct,NON-MOBILE,4527,3412,2072,14135
2024,41,2024-10-07,.Property,Other,MOBILE,11740,11180,10442,15391
2024,41,2024-10-07,.Property,Other,NON-MOBILE,1811,1597,1380,4124
2024,41,2024-10-07,.Property,Paid,MOBILE,4088,1962,158,12821
2024,41,2024-10-07,.Property,Paid,NON-MOBILE,1391,714,40,8987
2024,41,2024-10-07,.Property,SEO,MOBILE,2065,1044,229,6128
2024,41,2024-10-07,.Property,SEO,NON-MOBILE,1473,1089,662,6754
2024,41,2024-10-07,.Property,Undefined,MOBILE,541,343,218,1042
2024,41,2024-10-07,.Property,Undefined,NON-MOBILE,47,28,7,241
2024,42,2024-10-14,./corporate/,Direct,MOBILE,190,185,164,1489
2024,42,2024-10-14,./corporate/,Direct,NON-MOBILE,88,86,64,787
2024,42,2024-10-14,./corporate/,Other,MOBILE,1,1,0,3
2024,42,2024-10-14,./corporate/,Other,NON-MOBILE,7,7,3,71
2024,42,2024-10-14,./corporate/,Paid,MOBILE,3052,2864,2306,14813
2024,42,2024-10-14,./corporate/,Paid,NON-MOBILE,1529,1490,1222,9258
2024,42,2024-10-14,./corporate/,SEO,MOBILE,622,588,444,3419
2024,42,2024-10-14,./corporate/,SEO,NON-MOBILE,375,362,268,2485
2024,42,2024-10-14,./corporate/,Undefined,MOBILE,30,29,22,154
2024,42,2024-10-14,./corporate/,Undefined,NON-MOBILE,13,13,11,55
2024,42,2024-10-14,./housing/,Direct,MOBILE,9790,8406,3967,31746
2024,42,2024-10-14,./housing/,Direct,NON-MOBILE,4269,3947,1765,22277
2024,42,2024-10-14,./housing/,Other,MOBILE,1863,1805,1482,4133
2024,42,2024-10-14,./housing/,Other,NON-MOBILE,1045,989,603,5435
2024,42,2024-10-14,./housing/,Paid,MOBILE,8442,7133,1419,31689
2024,42,2024-10-14,./housing/,Paid,NON-MOBILE,4284,3924,667,26189
2024,42,2024-10-14,./housing/,SEO,MOBILE,3742,3196,934,16878
2024,42,2024-10-14,./housing/,SEO,NON-MOBILE,2748,2505,730,18055
2024,42,2024-10-14,./housing/,Undefined,MOBILE,184,162,39,706
2024,42,2024-10-14,./housing/,Undefined,NON-MOBILE,181,178,23,1120
2024,42,2024-10-14,./members/,Direct,MOBILE,45931,39358,13092,168312
2024,42,2024-10-14,./members/,Direct,NON-MOBILE,42509,35473,5926,271656
2024,42,2024-10-14,./members/,Other,MOBILE,4675,3647,140,20550
2024,42,2024-10-14,./members/,Other,NON-MOBILE,9076,6963,111,60035
2024,42,2024-10-14,./members/,Paid,MOBILE,11599,8944,173,58713
2024,42,2024-10-14,./members/,Paid,NON-MOBILE,25561,21194,74,188966
2024,42,2024-10-14,./members/,SEO,MOBILE,7287,5688,423,35538
2024,42,2024-10-14,./members/,SEO,NON-MOBILE,17658,14433,466,132876
2024,42,2024-10-14,./members/,Undefined,MOBILE,619,536,80,2833
2024,42,2024-10-14,./members/,Undefined,NON-MOBILE,1423,1312,32,11272
2024,42,2024-10-14,.Home,Direct,MOBILE,55754,49875,28920,353137
2024,42,2024-10-14,.Home,Direct,NON-MOBILE,29333,26254,12497,244122
2024,42,2024-10-14,.Home,Other,MOBILE,5795,4979,1867,39697
2024,42,2024-10-14,.Home,Other,NON-MOBILE,4671,3837,653,42823
2024,42,2024-10-14,.Home,Paid,MOBILE,31869,28584,16178,210350
2024,42,2024-10-14,.Home,Paid,NON-MOBILE,25713,23471,11108,218208
2024,42,2024-10-14,.Home,SEO,MOBILE,12352,10352,4145,93756
2024,42,2024-10-14,.Home,SEO,NON-MOBILE,16324,14431,5408,160225
2024,42,2024-10-14,.Home,Undefined,MOBILE,733,650,329,5175
2024,42,2024-10-14,.Home,Undefined,NON-MOBILE,648,595,175,6177
2024,42,2024-10-14,.LYP,Direct,MOBILE,2448,2239,1672,9499
2024,42,2024-10-14,.LYP,Direct,NON-MOBILE,813,725,348,7017
2024,42,2024-10-14,.LYP,Other,MOBILE,1782,1674,1114,5814
2024,42,2024-10-14,.LYP,Other,NON-MOBILE,1217,1170,685,9852
2024,42,2024-10-14,.LYP,Paid,MOBILE,30329,28851,22432,151406
2024,42,2024-10-14,.LYP,Paid,NON-MOBILE,25065,24021,15198,237887
2024,42,2024-10-14,.LYP,SEO,MOBILE,264,224,32,1107
2024,42,2024-10-14,.LYP,SEO,NON-MOBILE,314,288,20,3011
2024,42,2024-10-14,.LYP,Undefined,MOBILE,230,221,151,1357
2024,42,2024-10-14,.LYP,Undefined,NON-MOBILE,231,224,116,2528
2024,42,2024-10-14,.LYP Payment,Direct,MOBILE,311,277,66,1206
2024,42,2024-10-14,.LYP Payment,Direct,NON-MOBILE,102,93,21,804
2024,42,2024-10-14,.LYP Payment,Other,MOBILE,238,213,82,1245
2024,42,2024-10-14,.LYP Payment,Other,NON-MOBILE,134,128,56,1416
2024,42,2024-10-14,.LYP Payment,Paid,MOBILE,253,226,33,516
2024,42,2024-10-14,.LYP Payment,Paid,NON-MOBILE,170,161,7,1173
2024,42,2024-10-14,.LYP Payment,SEO,MOBILE,60,50,0,133
2024,42,2024-10-14,.LYP Payment,SEO,NON-MOBILE,68,62,0,897
2024,42,2024-10-14,.LYP Payment,Undefined,MOBILE,11,8,1,24
2024,42,2024-10-14,.LYP Payment,Undefined,NON-MOBILE,5,5,0,30
2024,42,2024-10-14,.Other,Direct,MOBILE,17881,16933,6130,24598
2024,42,2024-10-14,.Other,Direct,NON-MOBILE,15142,14298,1635,26268
2024,42,2024-10-14,.Other,Other,MOBILE,1960,1812,673,3486
2024,42,2024-10-14,.Other,Other,NON-MOBILE,5648,4888,502,204900
2024,42,2024-10-14,.Other,Paid,MOBILE,8258,7777,706,14089
2024,42,2024-10-14,.Other,Paid,NON-MOBILE,18672,17508,620,30829
2024,42,2024-10-14,.Other,SEO,MOBILE,5855,5336,1884,21952
2024,42,2024-10-14,.Other,SEO,NON-MOBILE,11641,10818,1466,56272
2024,42,2024-10-14,.Other,Undefined,MOBILE,459,443,52,727
2024,42,2024-10-14,.Other,Undefined,NON-MOBILE,769,744,18,6519
2024,42,2024-10-14,.Property,Direct,MOBILE,40659,29946,19576,80160
2024,42,2024-10-14,.Property,Direct,NON-MOBILE,4388,3585,2617,13809
2024,42,2024-10-14,.Property,Other,MOBILE,19201,18627,17635,23408
2024,42,2024-10-14,.Property,Other,NON-MOBILE,2435,2190,1869,5588
2024,42,2024-10-14,.Property,Paid,MOBILE,4740,2224,178,15578
2024,42,2024-10-14,.Property,Paid,NON-MOBILE,1391,697,51,8770
2024,42,2024-10-14,.Property,SEO,MOBILE,2089,1006,156,5823
2024,42,2024-10-14,.Property,SEO,NON-MOBILE,1647,1253,845,6705
2024,42,2024-10-14,.Property,Undefined,MOBILE,223,143,97,483
2024,42,2024-10-14,.Property,Undefined,NON-MOBILE,20,12,3,145
2024,43,2024-10-21,./corporate/,Direct,MOBILE,234,226,209,1547
2024,43,2024-10-21,./corporate/,Direct,NON-MOBILE,95,89,68,872
2024,43,2024-10-21,./corporate/,Other,MOBILE,17,16,11,73
2024,43,2024-10-21,./corporate/,Other,NON-MOBILE,17,16,14,105
2024,43,2024-10-21,./corporate/,Paid,MOBILE,3979,3779,2947,19210
2024,43,2024-10-21,./corporate/,Paid,NON-MOBILE,2189,2135,1711,12627
2024,43,2024-10-21,./corporate/,SEO,MOBILE,497,476,361,2825
2024,43,2024-10-21,./corporate/,SEO,NON-MOBILE,305,291,210,1660
2024,43,2024-10-21,./corporate/,Undefined,MOBILE,45,42,30,326
2024,43,2024-10-21,./corporate/,Undefined,NON-MOBILE,25,23,21,95
2024,43,2024-10-21,./housing/,Direct,MOBILE,8799,7599,3486,26794
2024,43,2024-10-21,./housing/,Direct,NON-MOBILE,4066,3697,1522,20536
2024,43,2024-10-21,./housing/,Other,MOBILE,711,663,399,2090
2024,43,2024-10-21,./housing/,Other,NON-MOBILE,870,834,482,3667
2024,43,2024-10-21,./housing/,Paid,MOBILE,8592,7246,1779,32584
2024,43,2024-10-21,./housing/,Paid,NON-MOBILE,4651,4180,833,26661
2024,43,2024-10-21,./housing/,SEO,MOBILE,3458,2879,849,14725
2024,43,2024-10-21,./housing/,SEO,NON-MOBILE,2670,2398,717,16159
2024,43,2024-10-21,./housing/,Undefined,MOBILE,309,282,65,1461
2024,43,2024-10-21,./housing/,Undefined,NON-MOBILE,222,219,36,1625
2024,43,2024-10-21,./members/,Direct,MOBILE,45710,38992,13949,162561
2024,43,2024-10-21,./members/,Direct,NON-MOBILE,42218,34767,6154,263794
2024,43,2024-10-21,./members/,Other,MOBILE,5121,4073,325,20839
2024,43,2024-10-21,./members/,Other,NON-MOBILE,9636,7289,319,60889
2024,43,2024-10-21,./members/,Paid,MOBILE,11192,8707,186,55779
2024,43,2024-10-21,./members/,Paid,NON-MOBILE,25692,21057,78,190691
2024,43,2024-10-21,./members/,SEO,MOBILE,7285,5650,396,35689
2024,43,2024-10-21,./members/,SEO,NON-MOBILE,17701,14237,440,132786
2024,43,2024-10-21,./members/,Undefined,MOBILE,687,594,87,3209
2024,43,2024-10-21,./members/,Undefined,NON-MOBILE,1269,1171,26,10339
2024,43,2024-10-21,.Home,Direct,MOBILE,53838,47611,27347,340740
2024,43,2024-10-21,.Home,Direct,NON-MOBILE,27176,24017,10582,235049
2024,43,2024-10-21,.Home,Other,MOBILE,6046,5176,2183,37687
2024,43,2024-10-21,.Home,Other,NON-MOBILE,4607,3822,664,45503
2024,43,2024-10-21,.Home,Paid,MOBILE,30562,27204,14656,203394
2024,43,2024-10-21,.Home,Paid,NON-MOBILE,26080,23789,10889,227624
2024,43,2024-10-21,.Home,SEO,MOBILE,12291,10238,4027,92071
2024,43,2024-10-21,.Home,SEO,NON-MOBILE,15073,13421,5000,142659
2024,43,2024-10-21,.Home,Undefined,MOBILE,923,826,398,5762
2024,43,2024-10-21,.Home,Undefined,NON-MOBILE,666,631,192,6830
2024,43,2024-10-21,.LYP,Direct,MOBILE,2423,2215,1647,9518
2024,43,2024-10-21,.LYP,Direct,NON-MOBILE,744,671,338,5311
2024,43,2024-10-21,.LYP,Other,MOBILE,561,521,348,1623
2024,43,2024-10-21,.LYP,Other,NON-MOBILE,245,222,96,2596
2024,43,2024-10-21,.LYP,Paid,MOBILE,28368,26888,20674,144273
2024,43,2024-10-21,.LYP,Paid,NON-MOBILE,25035,24013,15054,233091
2024,43,2024-10-21,.LYP,SEO,MOBILE,202,172,28,823
2024,43,2024-10-21,.LYP,SEO,NON-MOBILE,301,276,20,3030
2024,43,2024-10-21,.LYP,Undefined,MOBILE,305,286,213,1203
2024,43,2024-10-21,.LYP,Undefined,NON-MOBILE,207,200,93,2308
2024,43,2024-10-21,.LYP Payment,Direct,MOBILE,290,241,69,521
2024,43,2024-10-21,.LYP Payment,Direct,NON-MOBILE,106,97,24,1029
2024,43,2024-10-21,.LYP Payment,Other,MOBILE,189,168,81,697
2024,43,2024-10-21,.LYP Payment,Other,NON-MOBILE,147,139,61,1370
2024,43,2024-10-21,.LYP Payment,Paid,MOBILE,268,229,33,752
2024,43,2024-10-21,.LYP Payment,Paid,NON-MOBILE,167,155,9,1434
2024,43,2024-10-21,.LYP Payment,SEO,MOBILE,52,41,2,138
2024,43,2024-10-21,.LYP Payment,SEO,NON-MOBILE,60,54,1,281
2024,43,2024-10-21,.LYP Payment,Undefined,MOBILE,8,8,1,165
2024,43,2024-10-21,.LYP Payment,Undefined,NON-MOBILE,7,6,0,22
2024,43,2024-10-21,.Other,Direct,MOBILE,17120,16211,5527,22293
2024,43,2024-10-21,.Other,Direct,NON-MOBILE,14450,13588,1540,23311
2024,43,2024-10-21,.Other,Other,MOBILE,1581,1490,389,2563
2024,43,2024-10-21,.Other,Other,NON-MOBILE,5271,4483,255,195880
2024,43,2024-10-21,.Other,Paid,MOBILE,8578,8048,725,14749
2024,43,2024-10-21,.Other,Paid,NON-MOBILE,18812,17640,511,28690
2024,43,2024-10-21,.Other,SEO,MOBILE,5742,5255,1784,19096
2024,43,2024-10-21,.Other,SEO,NON-MOBILE,10959,10219,1330,56231
2024,43,2024-10-21,.Other,Undefined,MOBILE,529,511,81,720
2024,43,2024-10-21,.Other,Undefined,NON-MOBILE,690,674,25,5349
2024,43,2024-10-21,.Property,Direct,MOBILE,41738,30996,20185,81468
2024,43,2024-10-21,.Property,Direct,NON-MOBILE,4401,3395,2285,14069
2024,43,2024-10-21,.Property,Other,MOBILE,24738,24071,23171,29754
2024,43,2024-10-21,.Property,Other,NON-MOBILE,2997,2740,2401,5729
2024,43,2024-10-21,.Property,Paid,MOBILE,5009,2279,104,14246
2024,43,2024-10-21,.Property,Paid,NON-MOBILE,1468,736,43,9227
2024,43,2024-10-21,.Property,SEO,MOBILE,1988,975,166,6094
2024,43,2024-10-21,.Property,SEO,NON-MOBILE,1639,1216,762,6934
2024,43,2024-10-21,.Property,Undefined,MOBILE,715,581,487,1162
2024,43,2024-10-21,.Property,Undefined,NON-MOBILE,92,68,48,278
2024,44,2024-10-28,./corporate/,Direct,MOBILE,137,132,116,776
2024,44,2024-10-28,./corporate/,Direct,NON-MOBILE,99,93,68,553
2024,44,2024-10-28,./corporate/,Other,MOBILE,8,7,2,31
2024,44,2024-10-28,./corporate/,Other,NON-MOBILE,25,18,4,289
2024,44,2024-10-28,./corporate/,Paid,MOBILE,4007,3799,2999,18768
2024,44,2024-10-28,./corporate/,Paid,NON-MOBILE,2456,2366,1895,14500
2024,44,2024-10-28,./corporate/,SEO,MOBILE,486,448,304,2715
2024,44,2024-10-28,./corporate/,SEO,NON-MOBILE,263,253,168,1579
2024,44,2024-10-28,./corporate/,Undefined,MOBILE,29,27,17,112
2024,44,2024-10-28,./corporate/,Undefined,NON-MOBILE,19,19,12,122
2024,44,2024-10-28,./housing/,Direct,MOBILE,9397,8172,3765,29340
2024,44,2024-10-28,./housing/,Direct,NON-MOBILE,4572,4053,1631,22085
2024,44,2024-10-28,./housing/,Other,MOBILE,755,691,436,2403
2024,44,2024-10-28,./housing/,Other,NON-MOBILE,726,638,234,3695
2024,44,2024-10-28,./housing/,Paid,MOBILE,8857,7579,1472,34371
2024,44,2024-10-28,./housing/,Paid,NON-MOBILE,4970,4502,785,29267
2024,44,2024-10-28,./housing/,SEO,MOBILE,3513,2990,774,15314
2024,44,2024-10-28,./housing/,SEO,NON-MOBILE,3065,2829,1052,17018
2024,44,2024-10-28,./housing/,Undefined,MOBILE,94,93,6,562
2024,44,2024-10-28,./housing/,Undefined,NON-MOBILE,116,114,5,835
2024,44,2024-10-28,./members/,Direct,MOBILE,40737,34509,11511,147876
2024,44,2024-10-28,./members/,Direct,NON-MOBILE,40465,32320,4963,244225
2024,44,2024-10-28,./members/,Other,MOBILE,4668,3734,487,18025
2024,44,2024-10-28,./members/,Other,NON-MOBILE,9218,6938,279,57305
2024,44,2024-10-28,./members/,Paid,MOBILE,11026,8489,177,53047
2024,44,2024-10-28,./members/,Paid,NON-MOBILE,25970,21127,93,191799
2024,44,2024-10-28,./members/,SEO,MOBILE,6826,5222,323,32092
2024,44,2024-10-28,./members/,SEO,NON-MOBILE,16754,13327,449,122206
2024,44,2024-10-28,./members/,Undefined,MOBILE,392,344,35,1951
2024,44,2024-10-28,./members/,Undefined,NON-MOBILE,1040,968,23,8392
2024,44,2024-10-28,.Home,Direct,MOBILE,52248,46160,26496,333714
2024,44,2024-10-28,.Home,Direct,NON-MOBILE,28822,25793,12575,226593
2024,44,2024-10-28,.Home,Other,MOBILE,4760,4028,1163,33172
2024,44,2024-10-28,.Home,Other,NON-MOBILE,4356,3539,439,42793
2024,44,2024-10-28,.Home,Paid,MOBILE,31287,27855,15165,213708
2024,44,2024-10-28,.Home,Paid,NON-MOBILE,26380,24117,10895,228460
2024,44,2024-10-28,.Home,SEO,MOBILE,11896,9957,3841,87648
2024,44,2024-10-28,.Home,SEO,NON-MOBILE,14519,12957,4911,136520
2024,44,2024-10-28,.Home,Undefined,MOBILE,390,347,151,2648
2024,44,2024-10-28,.Home,Undefined,NON-MOBILE,440,411,101,4350
2024,44,2024-10-28,.LYP,Direct,MOBILE,2351,2148,1605,8987
2024,44,2024-10-28,.LYP,Direct,NON-MOBILE,681,608,284,5517
2024,44,2024-10-28,.LYP,Other,MOBILE,475,441,317,1607
2024,44,2024-10-28,.LYP,Other,NON-MOBILE,146,133,47,1555
2024,44,2024-10-28,.LYP,Paid,MOBILE,27825,26336,20387,146903
2024,44,2024-10-28,.LYP,Paid,NON-MOBILE,24976,23920,14934,232056
2024,44,2024-10-28,.LYP,SEO,MOBILE,263,207,31,906
2024,44,2024-10-28,.LYP,SEO,NON-MOBILE,292,269,27,2960
2024,44,2024-10-28,.LYP,Undefined,MOBILE,109,106,72,594
2024,44,2024-10-28,.LYP,Undefined,NON-MOBILE,121,112,50,1178
2024,44,2024-10-28,.LYP Payment,Direct,MOBILE,267,235,72,553
2024,44,2024-10-28,.LYP Payment,Direct,NON-MOBILE,102,86,12,817
2024,44,2024-10-28,.LYP Payment,Other,MOBILE,203,166,77,763
2024,44,2024-10-28,.LYP Payment,Other,NON-MOBILE,154,143,69,1399
2024,44,2024-10-28,.LYP Payment,Paid,MOBILE,258,229,31,565
2024,44,2024-10-28,.LYP Payment,Paid,NON-MOBILE,221,202,2,1635
2024,44,2024-10-28,.LYP Payment,SEO,MOBILE,43,42,1,156
2024,44,2024-10-28,.LYP Payment,SEO,NON-MOBILE,56,49,0,458
2024,44,2024-10-28,.LYP Payment,Undefined,MOBILE,11,11,4,31
2024,44,2024-10-28,.LYP Payment,Undefined,NON-MOBILE,6,6,0,53
2024,44,2024-10-28,.Other,Direct,MOBILE,16123,15359,5185,20357
2024,44,2024-10-28,.Other,Direct,NON-MOBILE,13947,13148,1362,23832
2024,44,2024-10-28,.Other,Other,MOBILE,1320,1252,323,2198
2024,44,2024-10-28,.Other,Other,NON-MOBILE,5065,4336,214,171028
2024,44,2024-10-28,.Other,Paid,MOBILE,8370,7829,684,13891
2024,44,2024-10-28,.Other,Paid,NON-MOBILE,18635,17407,471,27676
2024,44,2024-10-28,.Other,SEO,MOBILE,5666,5253,1889,19881
2024,44,2024-10-28,.Other,SEO,NON-MOBILE,10568,9863,1411,46279
2024,44,2024-10-28,.Other,Undefined,MOBILE,371,359,22,508
2024,44,2024-10-28,.Other,Undefined,NON-MOBILE,510,501,12,2955
2024,44,2024-10-28,.Property,Direct,MOBILE,40587,30231,20055,78954
2024,44,2024-10-28,.Property,Direct,NON-MOBILE,4431,3426,2428,13331
2024,44,2024-10-28,.Property,Other,MOBILE,14336,13778,12878,18129
2024,44,2024-10-28,.Property,Other,NON-MOBILE,1716,1468,1207,4144
2024,44,2024-10-28,.Property,Paid,MOBILE,4910,2181,74,14768
2024,44,2024-10-28,.Property,Paid,NON-MOBILE,1412,707,61,8516
2024,44,2024-10-28,.Property,SEO,MOBILE,2072,991,155,5736
2024,44,2024-10-28,.Property,SEO,NON-MOBILE,1607,1189,770,6614
2024,44,2024-10-28,.Property,Undefined,MOBILE,127,72,48,240
2024,44,2024-10-28,.Property,Undefined,NON-MOBILE,31,14,2,159
2024,45,2024-11-04,./corporate/,Direct,MOBILE,159,148,134,696
2024,45,2024-11-04,./corporate/,Direct,NON-MOBILE,95,90,60,580
2024,45,2024-11-04,./corporate/,Other,MOBILE,2,2,2,2
2024,45,2024-11-04,./corporate/,Other,NON-MOBILE,4,4,2,11
2024,45,2024-11-04,./corporate/,Paid,MOBILE,4575,4290,3377,23227
2024,45,2024-11-04,./corporate/,Paid,NON-MOBILE,2662,2569,2033,16165
2024,45,2024-11-04,./corporate/,SEO,MOBILE,433,410,303,2282
2024,45,2024-11-04,./corporate/,SEO,NON-MOBILE,259,249,181,1798
2024,45,2024-11-04,./corporate/,Undefined,MOBILE,86,79,58,333
2024,45,2024-11-04,./corporate/,Undefined,NON-MOBILE,43,42,36,281
2024,45,2024-11-04,./housing/,Direct,MOBILE,8928,7685,3504,27574
2024,45,2024-11-04,./housing/,Direct,NON-MOBILE,4689,4068,1652,22211
2024,45,2024-11-04,./housing/,Other,MOBILE,686,626,388,1891
2024,45,2024-11-04,./housing/,Other,NON-MOBILE,625,566,143,4448
2024,45,2024-11-04,./housing/,Paid,MOBILE,9116,7779,1868,36299
2024,45,2024-11-04,./housing/,Paid,NON-MOBILE,4870,4421,839,27079
2024,45,2024-11-04,./housing/,SEO,MOBILE,3424,2870,863,15530
2024,45,2024-11-04,./housing/,SEO,NON-MOBILE,2901,2666,944,16145
2024,45,2024-11-04,./housing/,Undefined,MOBILE,354,300,69,1453
2024,45,2024-11-04,./housing/,Undefined,NON-MOBILE,287,252,44,1846
2024,45,2024-11-04,./members/,Direct,MOBILE,41956,35702,12089,151247
2024,45,2024-11-04,./members/,Direct,NON-MOBILE,42891,34247,5797,264765
2024,45,2024-11-04,./members/,Other,MOBILE,4707,3705,593,17973
2024,45,2024-11-04,./members/,Other,NON-MOBILE,9282,6868,303,53925
2024,45,2024-11-04,./members/,Paid,MOBILE,11614,8958,189,55864
2024,45,2024-11-04,./members/,Paid,NON-MOBILE,25619,20852,104,186143
2024,45,2024-11-04,./members/,SEO,MOBILE,6891,5337,397,33885
2024,45,2024-11-04,./members/,SEO,NON-MOBILE,16796,13496,398,119975
2024,45,2024-11-04,./members/,Undefined,MOBILE,1005,866,176,4534
2024,45,2024-11-04,./members/,Undefined,NON-MOBILE,1991,1725,86,14774
2024,45,2024-11-04,.Home,Direct,MOBILE,51946,45485,26057,325988
2024,45,2024-11-04,.Home,Direct,NON-MOBILE,26668,23605,10507,231232
2024,45,2024-11-04,.Home,Other,MOBILE,5028,4347,1840,31910
2024,45,2024-11-04,.Home,Other,NON-MOBILE,4602,3813,935,41619
2024,45,2024-11-04,.Home,Paid,MOBILE,30905,27381,14946,208229
2024,45,2024-11-04,.Home,Paid,NON-MOBILE,23514,21386,9320,200921
2024,45,2024-11-04,.Home,SEO,MOBILE,11260,9476,3803,81027
2024,45,2024-11-04,.Home,SEO,NON-MOBILE,14287,12661,4695,135826
2024,45,2024-11-04,.Home,Undefined,MOBILE,1368,1200,620,8604
2024,45,2024-11-04,.Home,Undefined,NON-MOBILE,1146,1018,365,11257
2024,45,2024-11-04,.LYP,Direct,MOBILE,2293,2126,1576,8964
2024,45,2024-11-04,.LYP,Direct,NON-MOBILE,759,686,341,5931
2024,45,2024-11-04,.LYP,Other,MOBILE,734,692,516,1972
2024,45,2024-11-04,.LYP,Other,NON-MOBILE,371,350,220,2368
2024,45,2024-11-04,.LYP,Paid,MOBILE,27328,25808,19797,146788
2024,45,2024-11-04,.LYP,Paid,NON-MOBILE,26499,25242,15139,251278
2024,45,2024-11-04,.LYP,SEO,MOBILE,291,215,30,1349
2024,45,2024-11-04,.LYP,SEO,NON-MOBILE,335,304,28,3075
2024,45,2024-11-04,.LYP,Undefined,MOBILE,402,376,267,2029
2024,45,2024-11-04,.LYP,Undefined,NON-MOBILE,464,439,238,4649
2024,45,2024-11-04,.LYP Payment,Direct,MOBILE,312,267,77,752
2024,45,2024-11-04,.LYP Payment,Direct,NON-MOBILE,62,61,10,443
2024,45,2024-11-04,.LYP Payment,Other,MOBILE,125,115,45,759
2024,45,2024-11-04,.LYP Payment,Other,NON-MOBILE,103,98,41,1281
2024,45,2024-11-04,.LYP Payment,Paid,MOBILE,273,221,24,749
2024,45,2024-11-04,.LYP Payment,Paid,NON-MOBILE,175,167,6,1545
2024,45,2024-11-04,.LYP Payment,SEO,MOBILE,33,28,0,143
2024,45,2024-11-04,.LYP Payment,SEO,NON-MOBILE,65,59,1,259
2024,45,2024-11-04,.LYP Payment,Undefined,MOBILE,12,11,1,75
2024,45,2024-11-04,.LYP Payment,Undefined,NON-MOBILE,13,11,0,169
2024,45,2024-11-04,.Other,Direct,MOBILE,16667,15733,5357,21756
2024,45,2024-11-04,.Other,Direct,NON-MOBILE,14026,13299,1487,22468
2024,45,2024-11-04,.Other,Other,MOBILE,1490,1417,413,2348
2024,45,2024-11-04,.Other,Other,NON-MOBILE,5221,4398,224,171304
2024,45,2024-11-04,.Other,Paid,MOBILE,8270,7805,711,14994
